Comment ID,Comment,Post ID,Post themes,Background song/audio,Harm score,Score explanation
7460687287938334720,earlyyyy! and literally I see this all the time,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Neutral timestamp comment; supportive tone.
7460690248168274944,earlyy and can i get a hii?,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Friendly and positive.
7460687307231395840,hey,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Simple greeting; no harm.
7460699581292217344,i had 2 of her videos in a row..,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Neutral observation; benign.
7460686831646984192,earlyy,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Engagement-based; not harmful.
7460688238291044352,Omgg ur eyes are so pretty,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Direct compliment.
7460690054856473600,Ilysmmm,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Very supportive and affectionate.
7460689569798064128,Early!!,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Common harmless engagement.
7460686335289099264,Hiiiii💝💝💝 ur gorgeous 😍,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Warm greeting and compliment.
7460686226422726656,early!,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Typical timestamp engagement; neutral.
7460686284165873664,i love ur vidsss,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Supportive and enthusiastic.
7460686285352254464,first!!,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Engagement-focused; not harmful.
7460718749278782464,lowk don't gotta worry cs hes shy👏👏,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Humorous and light-hearted; not offensive.
7460690020870553600,Hes dating her😭,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0.25,Possibly referencing drama; tone could be slightly dismissive.
7460732005966478336,Early !!,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Harmless early post comment.
7460686672541501440,first!!!,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Neutral engagement.
7460686747061761024,early,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Same as above.
7460686501913198592,Early!!,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,No harm; typical early post comment.
7460760922545505280,@𝓜𝓪𝓻𝓵𝓮𝓲𝓰𝓱🏔️💗 ......,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Tagging a friend; neutral.
7460693788324690944,@Na’ara,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Neutral user tag.
7460687340954502144,@char,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Tagging the creator or a friend; no harm.
7460686330852311040,@z im quite early,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Friendly tag + engagement timing; neutral.
7460703397260623872,@Ellie 😜,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Playful tag with emoji; not harmful.
7460693655033201664,@pre dixson😼,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Playful tag with mischievous emoji; not harmful.
7460717919176968192,.,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Blank comment; no offensive content.
7460698693651679232,@Aevs💗,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Tag with affectionate emoji; positive.
7460724547588946944,@Gray Shap run away,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0.25,Slightly alarming phrasing; tone could be misinterpreted.
7460729240204902400,i be catching myself staring at her knowing damn well he’s gonna break her heart,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0.25,"Self-deprecating; could imply negative feelings, but not harmful to others."
7460896815942254592,Hi Samantha,7460685845910310190,"Girl, personal opinion, comedy, pop culture, skit","Yes, Kanye West song",0,Friendly greeting.
7461103099221868544,Bro somebody called me “just a girl” when I was telling a story like…. You realize you’re just calling me dumb right?,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Personal experience; supportive tone toward the theme.
7460998147851665408,GIRL SAME and also girl math,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Empathetic and in agreement.
7461116705408599040,"i like it in the sense of like “i’m just a girl, let me live, being a woman is difficult” not “im just a stupid girl” idk i like the emotional side i guess",7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Expresses opinion with humor; not harmful.
7461003131301037056,YES FINALLY SOMEONE SAYS ITTT,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Strong agreement; supportive tone.
7461042741607281664,UGHH SAME OMG I THOUGHT I WAS THE ONLY ONE. like youre not JUST a girl you can be so much more than that???,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Emotional and aligned with post theme; no harm.
7461280145299668992,Women pretending they can’t do things because they’re “just a girl” was kinda sad. It’s like the opposite of whatever feminism is lmao.,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0.5,Potentially dismissive of other women; generalizing tone.
7461024386826353664,WHY I LOVE YOU,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Supportive and affectionate.
7461083497773696000,YES!,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Supportive affirmation.
7460998277334403072,Tbh same 😔,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,"Empathetic, shared experience."
7461080024781146112,PERIOD.,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Affirmation in internet slang; positive.
7461090301835622400,I'm gonna miss having you on my fyp queen,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Warm and admiring; implies fondness and support.
7461054749862103040,OMG YESSS,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Enthusiastic agreement.
7461014534912850944,SAME I HATED IT,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Strong opinion but not harmful; emotional reaction.
7461083678497046528,THANK YOU,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Appreciation and support.
7460998989154190336,Queen 💕,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Empowering and affectionate.
7461001659240513536,YES,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,"Affirmative, enthusiastic."
7461126878524195840,😢😢😢,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Emotional expression; not harmful.
7461289690512279552,I was talking about some math thing and this man was like “this must be girl math right” and it pissed me off so bad,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0.5,"Reflects a discriminatory experience; comment shares a problematic quote, not promoting it, but contextually sensitive."
7461216392411545600,NOT EVREY WOMEN HAS TO BE IN COLLEGE OR WANNA BE SMART THIS IS NOT FEMINISM ITS PUSHING YOUR OWN IDEOLOGY,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0.75,Dismissive tone toward women pursuing education/intellect; tone could be seen as degrading.
7461006237120113664,it was cute n silly until it got excessive and ppl started using it to like degrade women and their abilities 😞,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0.25,Mild critique; slightly dismissive but not overtly harmful.
7461033425484563456,I liked it when it was all cute and silly and trivial… but then it started to dumb down and infantilize women a little toooo much,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,"Constructive critique, not harmful; actually feminist in tone."
7461011346050579456,Yesss and also “girl math”. It’s SSOOO dismissive of women’s intelligence,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,"Strong opinion, but aligned with awareness goals; not offensive."
7461000478999659520,YES it’s like taking a step backwards in feminism,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Thoughtful perspective on the theme; not harmful.
7460998967090921472,i loved it for like silly things but when it was used as an excuse for things it got annoying,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,"Balanced view, mild critique without being offensive."
7460998426618182656,ME WITH GIRL MATH,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Relatable and light-hearted.
7460998243494234112,it's gets to a point tbh,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,"Casual, vague agreement; not harmful."
7461083187469403136,REAL like you’re literally ENCOURAGING misogyny 😭,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0.25,"Slightly accusatory tone, but still within the theme of awareness; not hostile."
7461010701264701440,like girl ur not JUST anything !!! ur a girll !! woo hoo !!!!,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Empowering and affirming.
7460998480147102720,Like what happend to presenting ourselves as smart and independent women!?,7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Serious and valid question; not harmful.
7460997970893766656,stalking now i’m early (for the last time),7460997559021030698,"Girl, personal opinion, pop culture, skit","Yes, special effect",0,Sarcastic and engagement-based; not harmful.
7220302900977894400,wowwww this is amazing thank you soooo much xx,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Very appreciative and affectionate in tone—completely harmless.
7248682623428638720,Thank you❤️this shifted things for me. I’ve been struggling with this for a long time and this makes so much sense. Thank you angel!💕,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,"Emotionally open and appreciative—tone is validating, not harmful."
7225714638150124544,Makes sense. I only started losing weight after I had my baby when her dad left and I finally felt free,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Insightful and relevant reflection—neutral to positive tone.
7220325159314688000,soooo how do we get out of being stuck🥺,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Genuinely inquisitive and emotional—safe and appropriate.
